우편번호|시도|시도영문|시군구|시군구영문|읍면|읍면영문|도로명코드|도로명|도로명영문|지하여부|건물번호본번|건물번호부번|건물관리번호|다량배달처명|시군구용건물명|법정동코드|법정동명|리명|행정동명|산여부|지번본번|읍면동일련번호|지번부번|구우편번호|우편번호일련번호
06116|서울특별시|Seoul|강남구|Gangnam-gu|||116804166334|봉은사로11길|Bongeunsa-ro 11-gil|0|39|0|1168010800101720013008820||파크캐슬|1168010800|논현동||논현1동|0|172|01|13||
06116|서울특별시|Seoul|강남구|Gangnam-gu|||116804166121|논현로121길|Nonhyeon-ro 121-gil|0|59|0|1168010800101720002008801||파크캐슬A동|1168010800|논현동||논현1동|0|172|01|2||
06049|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|742|0|1168010800100660024000001||파티오나인|1168010800|논현동||논현2동|0|66|04|24||
06117|서울특별시|Seoul|강남구|Gangnam-gu|||116804166117|논현로117길|Nonhyeon-ro 117-gil|0|8|0|1168010800101750006008294||팍스코빌딩|1168010800|논현동||논현1동|0|175|01|6||
06108|서울특별시|Seoul|강남구|Gangnam-gu|||116803005086|언주로|Eonju-ro|0|609|0|1168010800102310016008329||팍스타워|1168010800|논현동||논현2동|0|231|04|9||
06051|서울특별시|Seoul|강남구|Gangnam-gu|||116804166792|학동로33길|Hakdong-ro 33-gil|0|31|0|1168010800100780019006077||패스워드빌딩|1168010800|논현동||논현2동|0|78|01|19||
06105|서울특별시|Seoul|강남구|Gangnam-gu|||116803005086|언주로|Eonju-ro|0|641|0|1168010800102110021000002||펜트힐루논현|1168010800|논현동||논현2동|0|211|04|21||
06118|서울특별시|Seoul|강남구|Gangnam-gu|||116804166010|강남대로120길|Gangnam-daero 120-gil|0|55|0|1168010800101700022000001||펠리즈칼튼|1168010800|논현동|||0|170|01|22||
06109|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|604|0|1168010800102340028009011||태성빌딩|1168010800|논현동||논현2동|0|234|04|28||
06052|서울특별시|Seoul|강남구|Gangnam-gu|||116804166792|학동로33길|Hakdong-ro 33-gil|0|7|0|1168010800100880005006530||태승빌딩|1168010800|논현동||논현2동|0|88|01|5||
06041|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|735|0|1168010800100330017005812||태양빌딩|1168010800|논현동||논현1동|0|33|04|17||
06101|서울특별시|Seoul|강남구|Gangnam-gu|||116804166451|선릉로121길|Seolleung-ro 121-gil|0|55|0|1168010800102570004007165||태양아트빌|1168010800|논현동||논현2동|0|257|01|4||
06059|서울특별시|Seoul|강남구|Gangnam-gu|||116804166578|언주로136길|Eonju-ro 136-gil|0|28|0|1168010800101130003009408||태웅출판|1168010800|논현동||논현2동|0|113|01|3||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116803122006|선릉로|Seolleung-ro|0|639|0|1168010800102670002026876||태원빌딩|1168010800|논현동||논현2동|0|267|07|2||
06045|서울특별시|Seoul|강남구|Gangnam-gu|||116804166782|학동로21길|Hakdong-ro 21-gil|0|15|0|1168010800100390006006760||태원빌라트|1168010800|논현동||논현1동|0|39|01|6||
06122|서울특별시|Seoul|강남구|Gangnam-gu|||116803122004|봉은사로|Bongeunsa-ro|0|169|0|1168010800102060011009147||태종빌딩|1168010800|논현동||논현1동|0|206|03|11||
06044|서울특별시|Seoul|강남구|Gangnam-gu|||116804166820|학동로7길|Hakdong-ro 7-gil|0|14|0|1168010800100440003007083||태흥논현빌라|1168010800|논현동||논현1동|0|44|01|3||
06058|서울특별시|Seoul|강남구|Gangnam-gu|||116804166797|학동로41길|Hakdong-ro 41-gil|0|32|4|1168010800101070013005701||테라스107|1168010800|논현동||논현2동|0|107|01|13||
06103|서울특별시|Seoul|강남구|Gangnam-gu|||116804166444|선릉로111길|Seolleung-ro 111-gil|0|38|16|1168010800102710006027894||테크노빌라트|1168010800|논현동||논현2동|0|271|01|6||
06105|서울특별시|Seoul|강남구|Gangnam-gu|||116804166125|논현로126길|Nonhyeon-ro 126-gil|0|9|0|1168010800102130032007062||코리아젬스빌딩|1168010800|논현동||논현2동|0|213|01|32||
06099|서울특별시|Seoul|강남구|Gangnam-gu|||116804166806|학동로50길|Hakdong-ro 50-gil|0|28|0|1168010800102440018026511||토미주택|1168010800|논현동||논현2동|0|244|01|18||
06113|서울특별시|Seoul|강남구|Gangnam-gu|||116804166014|강남대로128길|Gangnam-daero 128-gil|0|60|2|1168010800101360022007580||토미하우스|1168010800|논현동||논현1동|0|136|01|22||
06054|서울특별시|Seoul|강남구|Gangnam-gu|||116802122001|도산대로|Dosan-daero|0|308|0|1168010800100910004005126||코오라빌딩|1168010800|논현동||논현2동|0|91|03|4||
06039|서울특별시|Seoul|강남구|Gangnam-gu|||116804166139|논현로145길|Nonhyeon-ro 145-gil|0|66|0|1168010800100140005006359||코튼클럽|1168010800|논현동||논현1동|0|14|01|5||
06098|서울특별시|Seoul|강남구|Gangnam-gu|||116803005086|언주로|Eonju-ro|0|652|0|1168010800102380000006546||쿠쿠빌딩|1168010800|논현동||논현2동|0|238|04|0||
06039|서울특별시|Seoul|강남구|Gangnam-gu|||116804166019|강남대로146길|Gangnam-daero 146-gil|0|41|0|1168010800100150007006418||퀸스빌|1168010800|논현동||논현1동|0|15|01|6||
06038|서울특별시|Seoul|강남구|Gangnam-gu|||116804166019|강남대로146길|Gangnam-daero 146-gil|0|7|3|1168010800100160039006581||큐브빌딩|1168010800|논현동||논현1동|0|16|01|39||
06038|서울특별시|Seoul|강남구|Gangnam-gu|||116804166280|도산대로4길|Dosan-daero 4-gil|0|15|0|1168010800100160023006461||큐브타워|1168010800|논현동||논현1동|0|16|01|23||
06040|서울특별시|Seoul|강남구|Gangnam-gu|||116802122001|도산대로|Dosan-daero|0|170|0|1168010800100070004000001||큐빅타워|1168010800|논현동||논현1동|0|7|03|4||
06043|서울특별시|Seoul|강남구|Gangnam-gu|||116804166018|강남대로140길|Gangnam-daero 140-gil|0|18|0|1168010800100230016006815||크레아빌딩|1168010800|논현동||논현1동|0|23|01|16||
06056|서울특별시|Seoul|강남구|Gangnam-gu|||116804166284|도산대로54길|Dosan-daero 54-gil|0|55|0|1168010800101020008000001||크레인빌|1168010800|논현동||논현2동|0|102|01|8||
06042|서울특별시|Seoul|강남구|Gangnam-gu|||116804166779|학동로19길|Hakdong-ro 19-gil|0|40|0|1168010800100280014027991||크레인파크빌|1168010800|논현동||논현1동|0|28|01|14||
06103|서울특별시|Seoul|강남구|Gangnam-gu|||116803122004|봉은사로|Bongeunsa-ro|0|313|0|1168010800102770022008274||크린랩 빌딩|1168010800|논현동||논현2동|0|277|03|22||
06039|서울특별시|Seoul|강남구|Gangnam-gu|||116804166258|도산대로12길|Dosan-daero 12-gil|0|18|0|1168010800100120012006103||크림빌딩|1168010800|논현동||논현1동|0|12|01|12||
06041|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|731|0|1168010800100330020005930||키드코빌딩|1168010800|논현동||논현1동|0|33|04|20||
06108|서울특별시|Seoul|강남구|Gangnam-gu|||116804166350|봉은사로37길|Bongeunsa-ro 37-gil|0|26|0|1168010800102310002008255||키예노빌딩|1168010800|논현동||논현2동|0|231|01|2||
06055|서울특별시|Seoul|강남구|Gangnam-gu|||116803122006|선릉로|Seolleung-ro|0|751|0|1168010800100940022000001||카로시티Ⅲ|1168010800|논현동||논현2동|0|94|07|22||
06113|서울특별시|Seoul|강남구|Gangnam-gu|||116804166012|강남대로124길|Gangnam-daero 124-gil|0|73|0|1168010800101370003007706||카우빌|1168010800|논현동||논현1동|0|137|01|3||
06112|서울특별시|Seoul|강남구|Gangnam-gu|||116803122011|학동로|Hakdong-ro|1|180|0|1168010800102790101000001||학동역|1168010800|논현동||논현2동|0|279|03|67||
06104|서울특별시|Seoul|강남구|Gangnam-gu|||116803122011|학동로|Hakdong-ro|0|204|0|1168010800102070000000003||학동역이안테라디움|1168010800|논현동||논현2동|0|207|03|0||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166446|선릉로115길|Seolleung-ro 115-gil|0|42|0|1168010800102640007007179||학동초등학교|1168010800|논현동||논현2동|0|264|01|7||
06112|서울특별시|Seoul|강남구|Gangnam-gu|||116804166784|학동로24길|Hakdong-ro 24-gil|0|16|0|1168010800101270007007373||한겨레빌딩|1168010800|논현동||논현1동|0|127|01|7||
06111|서울특별시|Seoul|강남구|Gangnam-gu|||116803122011|학동로|Hakdong-ro|0|120|0|1168010800101240000007522||한국가구|1168010800|논현동||논현1동|0|124|03|0||
06104|서울특별시|Seoul|강남구|Gangnam-gu|||116804166573|언주로129길|Eonju-ro 129-gil|0|20|0|1168010800102090009006742||한국관세사회관|1168010800|논현동||논현2동|0|209|01|9||
06041|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|729|0|1168010800100330021005972||한국도자기블리스빌딩|1168010800|논현동||논현1동|0|33|04|21||
06121|서울특별시|Seoul|강남구|Gangnam-gu|||116804166334|봉은사로11길|Bongeunsa-ro 11-gil|0|11|0|1168010800101960008000001||프라임아파트|1168010800|논현동||논현1동|0|196|01|4||
06051|서울특별시|Seoul|강남구|Gangnam-gu|||116804166271|도산대로30길|Dosan-daero 30-gil|0|56|0|1168010800100800013000001||프라임아파트|1168010800|논현동||논현2동|0|80|01|13||
06122|서울특별시|Seoul|강남구|Gangnam-gu|||116804166113|논현로113길|Nonhyeon-ro 113-gil|0|5|0|1168010800101920003027560||프라임아파트|1168010800|논현동||논현1동|0|192|01|3||
06042|서울특별시|Seoul|강남구|Gangnam-gu|||116804166779|학동로19길|Hakdong-ro 19-gil|0|39|0|1168010800100280012006488||프리모빌라|1168010800|논현동||논현1동|0|28|01|12||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166449|선릉로119길|Seolleung-ro 119-gil|0|5|0|1168010800102670001006941||플랜에이빌딩|1168010800|논현동||논현2동|0|267|01|1||
06042|서울특별시|Seoul|강남구|Gangnam-gu|||116804166782|학동로21길|Hakdong-ro 21-gil|0|32|0|1168010800100280027006540||플랫폼빌딩|1168010800|논현동||논현1동|0|28|01|27||
06045|서울특별시|Seoul|강남구|Gangnam-gu|||116804166774|학동로11길|Hakdong-ro 11-gil|0|20|7|1168010800100410013006806||플립타워|1168010800|논현동||논현1동|0|41|01|13||
06056|서울특별시|Seoul|강남구|Gangnam-gu|||116804166464|선릉로137길|Seolleung-ro 137-gil|0|18|5|1168010800101040007005424||피터팬빌딩|1168010800|논현동||논현2동|0|104|01|7||
06101|서울특별시|Seoul|강남구|Gangnam-gu|||116804166451|선릉로121길|Seolleung-ro 121-gil|0|47|0|1168010800102560001007006||피터폴앤메리|1168010800|논현동||논현2동|0|256|01|1||
06107|서울특별시|Seoul|강남구|Gangnam-gu|||116804166350|봉은사로37길|Bongeunsa-ro 37-gil|0|47|14|1168010800102230011007844||필 타운|1168010800|논현동||논현2동|0|223|01|11||
06060|서울특별시|Seoul|강남구|Gangnam-gu|||116804166459|선릉로131길|Seolleung-ro 131-gil|0|9|0|1168010800101180005027536||하나빌딩|1168010800|논현동||논현2동|0|118|01|5||
06106|서울특별시|Seoul|강남구|Gangnam-gu|||116804166790|학동로30길|Hakdong-ro 30-gil|0|43|4|1168010800102200016026487||하나빌라|1168010800|논현동||논현2동|0|220|01|16||
06116|서울특별시|Seoul|강남구|Gangnam-gu|||116804166121|논현로121길|Nonhyeon-ro 121-gil|0|39|0|1168010800101730003000001||펠리체빌|1168010800|논현동||논현1동|0|173|01|3||
06059|서울특별시|Seoul|강남구|Gangnam-gu|||116804166803|학동로47길|Hakdong-ro 47-gil|0|13|4|1168010800101130008000001||펠리체토모|1168010800|논현동||논현2동|0|113|01|8||
06058|서울특별시|Seoul|강남구|Gangnam-gu|||116804166797|학동로41길|Hakdong-ro 41-gil|0|24|7|1168010800101070049005819||포레코어논현|1168010800|논현동||논현2동|0|107|01|49||
06059|서울특별시|Seoul|강남구|Gangnam-gu|||116804166461|선릉로133길|Seolleung-ro 133-gil|0|18|0|1168010800101100014009396||폰스|1168010800|논현동||논현2동|0|110|01|14||
06041|서울특별시|Seoul|강남구|Gangnam-gu|||116804166268|도산대로26길|Dosan-daero 26-gil|0|52|0|1168010800100350017006346||폴라씨엘로|1168010800|논현동||논현1동|0|35|01|17||
06108|서울특별시|Seoul|강남구|Gangnam-gu|||116804166116|논현로116길|Nonhyeon-ro 116-gil|0|24|0|1168010800102290005008366||푸빌|1168010800|논현동||논현2동|0|229|01|5||
06046|서울특별시|Seoul|강남구|Gangnam-gu|||116804166133|논현로135길|Nonhyeon-ro 135-gil|0|9|0|1168010800100360002006467||풍림빌라|1168010800|논현동||논현1동|0|36|01|1||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116803122006|선릉로|Seolleung-ro|0|643|0|1168010800102540028027791||풍전빌딩|1168010800|논현동||논현2동|0|254|07|28||
06108|서울특별시|Seoul|강남구|Gangnam-gu|||116804166116|논현로116길|Nonhyeon-ro 116-gil|0|6|0|1168010800102280004026771||토미빌|1168010800|논현동||논현2동|0|228|01|4||
06108|서울특별시|Seoul|강남구|Gangnam-gu|||116804166345|봉은사로29길|Bongeunsa-ro 29-gil|0|25|0|1168010800102280009026865||토미빌|1168010800|논현동||논현2동|0|228|01|9||
06106|서울특별시|Seoul|강남구|Gangnam-gu|||116804166790|학동로30길|Hakdong-ro 30-gil|0|43|16|1168010800102190026007598||토브미하우스(TovMeHouse)|1168010800|논현동||논현2동|0|219|01|26||
06050|서울특별시|Seoul|강남구|Gangnam-gu|||116803005086|언주로|Eonju-ro|0|727|0|1168010800100700006027961||트리스빌딩|1168010800|논현동||논현2동|0|70|04|6||
06112|서울특별시|Seoul|강남구|Gangnam-gu|||116804166784|학동로24길|Hakdong-ro 24-gil|0|5|0|1168010800101280003027969||티앤피세라믹|1168010800|논현동||논현1동|0|128|01|3||
06111|서울특별시|Seoul|강남구|Gangnam-gu|||116804166776|학동로14길|Hakdong-ro 14-gil|0|8|0|1168010800101250016007489||헬마빌|1168010800|논현동||논현1동|0|125|01|16||
06113|서울특별시|Seoul|강남구|Gangnam-gu|||116804166776|학동로14길|Hakdong-ro 14-gil|0|19|0|1168010800101360017007635||헬마빌|1168010800|논현동||논현1동|0|136|01|17||
06106|서울특별시|Seoul|강남구|Gangnam-gu|||116804166790|학동로30길|Hakdong-ro 30-gil|0|37|12|1168010800102190013007511||헬마빌논현3차|1168010800|논현동||논현2동|0|219|01|13||
06103|서울특별시|Seoul|강남구|Gangnam-gu|||116803122006|선릉로|Seolleung-ro|0|611|0|1168010800102680013007698||현경빌딩|1168010800|논현동||논현2동|0|268|07|13||
06101|서울특별시|Seoul|강남구|Gangnam-gu|||116804166798|학동로42길|Hakdong-ro 42-gil|0|60|0|1168010800102610008007592||현대 넥서스 아파트|1168010800|논현동||논현2동|0|261|01|8||
06054|서울특별시|Seoul|강남구|Gangnam-gu|||116803005086|언주로|Eonju-ro|0|738|0|1168010800100910029027680||현대 모터스튜디오 서울|1168010800|논현동||논현2동|0|91|04|0||
06103|서울특별시|Seoul|강남구|Gangnam-gu|||116804166446|선릉로115길|Seolleung-ro 115-gil|0|5|0|1168010800102680001026400||한스빌|1168010800|논현동||논현2동|0|268|01|1||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166453|선릉로125길|Seolleung-ro 125-gil|0|25|0|1168010800102530003006711||한스빌|1168010800|논현동||논현2동|0|253|01|3||
06111|서울특별시|Seoul|강남구|Gangnam-gu|||116804166776|학동로14길|Hakdong-ro 14-gil|0|12|0|1168010800101250020026596||한스빌|1168010800|논현동||논현1동|0|125|01|20||
06101|서울특별시|Seoul|강남구|Gangnam-gu|||116804166569|언주로122길|Eonju-ro 122-gil|0|6|0|1168010800102610007007469||현대넥서스아파트|1168010800|논현동||논현2동|0|261|01|7||
06051|서울특별시|Seoul|강남구|Gangnam-gu|||116804166137|논현로140길|Nonhyeon-ro 140-gil|0|22|0|1168010800100790010009435||한양빌라트|1168010800|논현동||논현2동|0|79|01|7||
06107|서울특별시|Seoul|강남구|Gangnam-gu|||116804166345|봉은사로29길|Bongeunsa-ro 29-gil|0|35|0|1168010800102210007008342||한양수자인 어반게이트|1168010800|논현동|||0|221|01|7||
06046|서울특별시|Seoul|강남구|Gangnam-gu|||116804166785|학동로25길|Hakdong-ro 25-gil|0|22|0|1168010800100360000006516||한우리빌라|1168010800|논현동||논현1동|0|36|01|0||
06049|서울특별시|Seoul|강남구|Gangnam-gu|||116804166140|논현로146길|Nonhyeon-ro 146-gil|0|8|0|1168010800100740001005730||한의원빌딩|1168010800|논현동||논현2동|0|74|01|1||
06106|서울특별시|Seoul|강남구|Gangnam-gu|||116803121022|논현로|Nonhyeon-ro|0|652|0|1168010800102160014007402||한일빌딩|1168010800|논현동||논현2동|0|216|04|0||
06057|서울특별시|Seoul|강남구|Gangnam-gu|||116804166278|도산대로46길|Dosan-daero 46-gil|0|21|0|1168010800101050004027718||한진로즈힐아파트|1168010800|논현동||논현2동|0|105|01|4||
06103|서울특별시|Seoul|강남구|Gangnam-gu|||116804166359|봉은사로51길|Bongeunsa-ro 51-gil|0|23|0|1168010800102690007000001||함하우스|1168010800|논현동||논현2동|0|269|01|7||
06116|서울특별시|Seoul|강남구|Gangnam-gu|||116804166121|논현로121길|Nonhyeon-ro 121-gil|0|22|0|1168010800101540008007995||한국유나이티드제약|1168010800|논현동||논현1동|0|154|01|7||
06121|서울특별시|Seoul|강남구|Gangnam-gu|||116803122004|봉은사로|Bongeunsa-ro|0|131|0|1168010800102040006009305||한국페인트잉크회관|1168010800|논현동||논현1동|0|204|03|6||
06051|서울특별시|Seoul|강남구|Gangnam-gu|||116804166134|논현로136길|Nonhyeon-ro 136-gil|0|5|8|1168010800100800011006176||한마음노인복지센터|1168010800|논현동||논현2동|0|80|01|11||
06119|서울특별시|Seoul|강남구|Gangnam-gu|||116802102001|강남대로|Gangnam-daero|0|492|0|1168010800101650008000001||한맥빌딩|1168010800|논현동||논현1동|0|165|03|8||
06113|서울특별시|Seoul|강남구|Gangnam-gu|||116804166781|학동로20길|Hakdong-ro 20-gil|0|50|0|1168010800101480019026848||한미 빌딩|1168010800|논현동||논현1동|0|148|01|19||
06060|서울특별시|Seoul|강남구|Gangnam-gu|||116803122011|학동로|Hakdong-ro|0|323|0|1168010800101170001006119||한미빌딩|1168010800|논현동||논현2동|0|117|03|1||
06104|서울특별시|Seoul|강남구|Gangnam-gu|||116803122011|학동로|Hakdong-ro|0|226|0|1168010800102090002006656||한미인테리어|1168010800|논현동||논현2동|0|209|03|2||
06040|서울특별시|Seoul|강남구|Gangnam-gu|||116802122001|도산대로|Dosan-daero|0|154|0|1168010800100060004005646||한성빌딩|1168010800|논현동||논현1동|0|6|03|4||
